ReviewID,DestinationID_x,UserID,Rating,ReviewText,Name_x,State,Type,Popularity,BestTimeToVisit,HistoryID,DestinationID_y,VisitDate,ExperienceRating,Name_y,Email,Preferences,Gender,NumberOfAdults,NumberOfChildren
576,134,35,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.743269418,Sep-Mar,430,977,01-01-2024,4,Rohan,rohan@example.com,"Nature, Adventure",Male,2,1
576,134,35,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.743269418,Sep-Mar,566,573,15-02-2024,2,Rohan,rohan@example.com,"Nature, Adventure",Male,2,1
578,998,287,4,Loved the beaches!,Jaipur City,Rajasthan,City,8.30843543,Oct-Mar,262,253,01-01-2024,4,Isha,isha@example.com,"Nature, Adventure",Female,1,2
580,384,320,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.632562616,Sep-Mar,443,168,15-02-2024,1,Aanya,aanya@example.com,"Nature, Adventure",Female,2,0
580,384,320,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.632562616,Sep-Mar,606,220,20-03-2024,4,Aanya,aanya@example.com,"Nature, Adventure",Female,2,0
584,902,295,2,Loved the beaches!,Goa Beaches,Goa,Beach,9.115849499,Nov-Mar,52,916,01-01-2024,1,Hitesh,hitesh@example.com,"Beaches, Historical",Male,1,0
585,734,929,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.248600726,Sep-Mar,810,770,20-03-2024,3,Aarav,aarav@example.com,"Nature, Adventure",Male,1,1
586,479,882,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.432522163,Sep-Mar,57,814,20-03-2024,1,Vivaan,vivaan@example.com,"City, Historical",Male,1,1
587,682,26,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.577900963,Nov-Mar,780,952,20-03-2024,5,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,0
588,14,890,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.551426231,Sep-Mar,112,655,01-01-2024,4,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1,0
592,326,647,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.206421939,Nov-Feb,277,366,01-01-2024,3,Riya,riya@example.com,"Nature, Adventure",Female,2,1
592,326,647,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.206421939,Nov-Feb,633,531,20-03-2024,4,Riya,riya@example.com,"Nature, Adventure",Female,2,1
592,326,647,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.206421939,Nov-Feb,663,748,20-03-2024,1,Riya,riya@example.com,"Nature, Adventure",Female,2,1
593,696,819,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.627961322,Nov-Feb,177,429,20-03-2024,1,Meera,meera@example.com,"City, Historical",Female,1,1
594,699,462,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.656962614,Sep-Mar,128,218,15-02-2024,2,Aditya,aditya@example.com,"City, Historical",Male,1,1
595,278,623,3,Incredible monument!,Jaipur City,Rajasthan,City,9.120385789,Oct-Mar,572,470,15-02-2024,1,Isha,isha@example.com,"Nature, Adventure",Female,1,0
596,688,814,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.056619012,Oct-Mar,160,181,01-01-2024,4,Aditya,aditya@example.com,"Beaches, Historical",Male,1,2
596,688,814,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.056619012,Oct-Mar,210,853,20-03-2024,5,Aditya,aditya@example.com,"Beaches, Historical",Male,1,2
596,688,814,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.056619012,Oct-Mar,654,137,20-03-2024,1,Aditya,aditya@example.com,"Beaches, Historical",Male,1,2
598,974,15,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.686987874,Sep-Mar,173,222,15-02-2024,1,Karan,karan@example.com,"City, Historical",Male,1,2
598,974,15,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.686987874,Sep-Mar,257,701,15-02-2024,2,Karan,karan@example.com,"City, Historical",Male,1,2
598,974,15,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.686987874,Sep-Mar,734,481,15-02-2024,4,Karan,karan@example.com,"City, Historical",Male,1,2
599,154,752,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.484797547,Sep-Mar,24,420,20-03-2024,3,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
599,154,752,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.484797547,Sep-Mar,496,203,01-01-2024,5,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
599,154,752,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.484797547,Sep-Mar,975,799,20-03-2024,3,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
600,118,458,4,A historical wonder,Jaipur City,Rajasthan,City,7.698985654,Oct-Mar,534,377,20-03-2024,2,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,2
601,965,234,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892,Apr-Jun,39,884,20-03-2024,2,Ritvik,ritvik@example.com,"City, Historical",Male,1,0
601,965,234,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892,Apr-Jun,53,872,15-02-2024,2,Ritvik,ritvik@example.com,"City, Historical",Male,1,0
601,965,234,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892,Apr-Jun,184,199,01-01-2024,4,Ritvik,ritvik@example.com,"City, Historical",Male,1,0
601,965,234,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892,Apr-Jun,841,676,01-01-2024,1,Ritvik,ritvik@example.com,"City, Historical",Male,1,0
601,965,234,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892,Apr-Jun,901,55,01-01-2024,5,Ritvik,ritvik@example.com,"City, Historical",Male,1,0
601,965,234,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892,Apr-Jun,924,42,20-03-2024,1,Ritvik,ritvik@example.com,"City, Historical",Male,1,0
604,420,233,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.333012518,Apr-Jun,806,120,15-02-2024,5,Aarav,aarav@example.com,"Nature, Adventure",Male,1,1
605,797,805,5,Loved the beaches!,Goa Beaches,Goa,Beach,9.120638441,Nov-Mar,127,428,01-01-2024,3,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
608,395,847,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.879069809,Apr-Jun,386,931,15-02-2024,4,Kavya,kavya@example.com,"Beaches, Historical",Female,1,0
610,106,327,2,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.49482356,Nov-Feb,79,175,01-01-2024,3,Pooja,pooja@example.com,"City, Historical",Female,1,1
611,757,821,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.644463431,Nov-Mar,367,469,01-01-2024,3,Arjun,arjun@example.com,"Nature, Adventure",Male,1,2
611,757,821,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.644463431,Nov-Mar,837,410,20-03-2024,5,Arjun,arjun@example.com,"Nature, Adventure",Male,1,2
616,779,485,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.861507016,Sep-Mar,938,315,15-02-2024,5,Aanya,aanya@example.com,"Nature, Adventure",Female,1,0
617,652,798,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.956162813,Nov-Mar,265,394,01-01-2024,3,Rohan,rohan@example.com,"City, Historical",Male,2,1
617,652,798,2,Loved the beaches!,Goa Beaches,Goa,Beach,7.956162813,Nov-Mar,742,975,01-01-2024,5,Rohan,rohan@example.com,"City, Historical",Male,2,1
618,236,672,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.424772792,Nov-Feb,185,250,15-02-2024,1,Riya,riya@example.com,"City, Historical",Female,2,0
618,236,672,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.424772792,Nov-Feb,913,21,01-01-2024,3,Riya,riya@example.com,"City, Historical",Female,2,0
619,273,165,2,Incredible monument!,Jaipur City,Rajasthan,City,9.324373463,Oct-Mar,251,519,15-02-2024,3,Arjun,arjun@example.com,"City, Historical",Male,2,0
621,383,712,3,A historical wonder,Jaipur City,Rajasthan,City,8.706955116,Oct-Mar,759,476,20-03-2024,3,Diya,diya@example.com,"Beaches, Historical",Female,2,0
623,530,24,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.135320167,Apr-Jun,199,272,01-01-2024,4,Karan,karan@example.com,"City, Historical",Male,1,2
624,829,954,2,A historical wonder,Kerala Backwaters,Kerala,Nature,9.073371867,Sep-Mar,224,518,15-02-2024,5,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
624,829,954,2,A historical wonder,Kerala Backwaters,Kerala,Nature,9.073371867,Sep-Mar,462,166,20-03-2024,4,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
624,829,954,2,A historical wonder,Kerala Backwaters,Kerala,Nature,9.073371867,Sep-Mar,579,584,20-03-2024,2,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
625,891,863,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.223991095,Nov-Feb,178,135,01-01-2024,4,Aarav,aarav@example.com,"Nature, Adventure",Male,1,2
626,55,939,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.560629647,Apr-Jun,764,19,15-02-2024,3,Anika,anika@example.com,"City, Historical",Female,2,0
628,11,468,4,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.177709283,Nov-Feb,632,159,15-02-2024,5,Aditya,aditya@example.com,"City, Historical",Male,1,0
632,371,706,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.320896476,Nov-Feb,847,776,01-01-2024,2,Kavya,kavya@example.com,"Beaches, Historical",Female,2,0
632,371,706,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.320896476,Nov-Feb,884,306,15-02-2024,2,Kavya,kavya@example.com,"Beaches, Historical",Female,2,0
632,371,706,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.320896476,Nov-Feb,907,484,01-01-2024,1,Kavya,kavya@example.com,"Beaches, Historical",Female,2,0
633,516,365,4,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.890656668,Nov-Feb,218,872,15-02-2024,3,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1,1
634,293,672,3,Incredible monument!,Jaipur City,Rajasthan,City,7.534360803,Oct-Mar,185,250,15-02-2024,1,Riya,riya@example.com,"City, Historical",Female,2,0
634,293,672,3,Incredible monument!,Jaipur City,Rajasthan,City,7.534360803,Oct-Mar,913,21,01-01-2024,3,Riya,riya@example.com,"City, Historical",Female,2,0
638,873,121,2,Loved the beaches!,Jaipur City,Rajasthan,City,9.231967797,Oct-Mar,197,945,15-02-2024,5,Isha,isha@example.com,"Beaches, Historical",Female,2,2
638,873,121,2,Loved the beaches!,Jaipur City,Rajasthan,City,9.231967797,Oct-Mar,417,235,20-03-2024,2,Isha,isha@example.com,"Beaches, Historical",Female,2,2
640,556,445,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.703776811,Nov-Feb,916,633,01-01-2024,2,Riya,riya@example.com,"Beaches, Historical",Female,2,1
641,269,209,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.588087849,Sep-Mar,321,357,20-03-2024,4,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,1
641,269,209,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.588087849,Sep-Mar,716,727,15-02-2024,1,Hitesh,hitesh@example.com,"Nature, Adventure",Male,1,1
642,983,531,3,A historical wonder,Jaipur City,Rajasthan,City,9.08021632,Oct-Mar,733,367,01-01-2024,4,Aanya,aanya@example.com,"City, Historical",Female,1,1
644,123,551,1,Loved the beaches!,Jaipur City,Rajasthan,City,9.31595004,Oct-Mar,862,944,01-01-2024,1,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,2
645,124,102,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.921320004,Sep-Mar,698,849,15-02-2024,2,Tanvi,tanvi@example.com,"City, Historical",Female,1,2
645,124,102,5,A historical wonder,Kerala Backwaters,Kerala,Nature,7.921320004,Sep-Mar,708,511,20-03-2024,3,Tanvi,tanvi@example.com,"City, Historical",Female,1,2
646,259,668,1,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.382675748,Sep-Mar,615,322,20-03-2024,4,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,0
647,334,653,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.71066537,Sep-Mar,102,423,20-03-2024,5,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
647,334,653,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.71066537,Sep-Mar,217,217,01-01-2024,4,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
647,334,653,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.71066537,Sep-Mar,336,756,20-03-2024,4,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
647,334,653,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.71066537,Sep-Mar,409,413,01-01-2024,4,Aarav,aarav@example.com,"Nature, Adventure",Male,2,1
648,511,292,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,9.219575249,Nov-Feb,474,775,20-03-2024,2,Rohan,rohan@example.com,"Beaches, Historical",Male,2,2
650,547,828,2,Loved the beaches!,Goa Beaches,Goa,Beach,8.645510419,Nov-Mar,256,434,01-01-2024,2,Pooja,pooja@example.com,"City, Historical",Female,2,2
651,372,828,1,A historical wonder,Goa Beaches,Goa,Beach,7.82461091,Nov-Mar,256,434,01-01-2024,2,Pooja,pooja@example.com,"City, Historical",Female,2,2
652,424,429,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.016517304,Sep-Mar,234,752,20-03-2024,4,Anika,anika@example.com,"City, Historical",Female,1,0
653,752,608,1,Loved the beaches!,Goa Beaches,Goa,Beach,8.539108136,Nov-Mar,181,694,01-01-2024,1,Ritvik,ritvik@example.com,"Nature, Adventure",Male,1,0
655,322,217,5,Incredible monument!,Goa Beaches,Goa,Beach,7.875971585,Nov-Mar,62,188,15-02-2024,2,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,1
655,322,217,5,Incredible monument!,Goa Beaches,Goa,Beach,7.875971585,Nov-Mar,561,174,20-03-2024,4,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,1
656,629,639,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.674024425,Sep-Mar,444,545,20-03-2024,5,Ishaan,ishaan@example.com,"City, Historical",Male,1,2
657,703,331,5,A historical wonder,Jaipur City,Rajasthan,City,8.563698042,Oct-Mar,91,723,01-01-2024,2,Rohan,rohan@example.com,"Beaches, Historical",Male,1,2
658,160,452,2,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.03668464,Apr-Jun,887,991,15-02-2024,1,Karan,karan@example.com,"Nature, Adventure",Male,2,1
659,170,297,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.848982806,Apr-Jun,56,659,15-02-2024,2,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
660,408,92,3,A historical wonder,Jaipur City,Rajasthan,City,7.78975361,Oct-Mar,215,477,15-02-2024,1,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2,0
660,408,92,3,A historical wonder,Jaipur City,Rajasthan,City,7.78975361,Oct-Mar,309,101,20-03-2024,3,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2,0
662,174,377,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.360692115,Sep-Mar,939,835,20-03-2024,2,Isha,isha@example.com,"Nature, Adventure",Female,2,0
663,614,574,5,A historical wonder,Kerala Backwaters,Kerala,Nature,9.003574785,Sep-Mar,956,326,15-02-2024,2,Aarav,aarav@example.com,"Beaches, Historical",Male,1,2
664,47,220,4,Incredible monument!,Goa Beaches,Goa,Beach,7.726020725,Nov-Mar,721,606,01-01-2024,3,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
664,47,220,4,Incredible monument!,Goa Beaches,Goa,Beach,7.726020725,Nov-Mar,795,273,20-03-2024,5,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
665,364,165,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.029543991,Sep-Mar,251,519,15-02-2024,3,Arjun,arjun@example.com,"City, Historical",Male,2,0
667,978,961,5,Incredible monument!,Jaipur City,Rajasthan,City,8.519173371,Oct-Mar,727,355,01-01-2024,2,Isha,isha@example.com,"Beaches, Historical",Female,1,2
668,681,426,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.748130653,Nov-Feb,261,966,20-03-2024,2,Anika,anika@example.com,"City, Historical",Female,1,1
669,711,174,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.636551596,Nov-Feb,622,784,01-01-2024,1,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
669,711,174,1,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.636551596,Nov-Feb,877,175,01-01-2024,2,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
671,785,840,2,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.366933345,Apr-Jun,488,103,15-02-2024,5,Diya,diya@example.com,"City, Historical",Female,1,0
676,14,953,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.551426231,Sep-Mar,557,421,15-02-2024,2,Riya,riya@example.com,"Nature, Adventure",Female,1,1
677,109,677,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.024075275,Sep-Mar,162,954,20-03-2024,2,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2,0
677,109,677,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.024075275,Sep-Mar,613,239,01-01-2024,2,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2,0
677,109,677,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.024075275,Sep-Mar,932,195,15-02-2024,4,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2,0
678,217,258,1,A historical wonder,Goa Beaches,Goa,Beach,9.144764642,Nov-Mar,854,721,15-02-2024,1,Hitesh,hitesh@example.com,"City, Historical",Male,2,1
679,54,755,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.116931496,Sep-Mar,920,344,15-02-2024,2,Arjun,arjun@example.com,"Nature, Adventure",Male,2,2
680,645,936,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.161029661,Apr-Jun,183,159,20-03-2024,1,Aditya,aditya@example.com,"City, Historical",Male,1,0
680,645,936,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.161029661,Apr-Jun,486,350,20-03-2024,1,Aditya,aditya@example.com,"City, Historical",Male,1,0
680,645,936,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.161029661,Apr-Jun,955,346,01-01-2024,4,Aditya,aditya@example.com,"City, Historical",Male,1,0
681,693,580,3,A historical wonder,Jaipur City,Rajasthan,City,8.397475309,Oct-Mar,9,890,20-03-2024,1,Riya,riya@example.com,"Beaches, Historical",Female,1,0
683,198,100,3,Loved the beaches!,Jaipur City,Rajasthan,City,8.2558932,Oct-Mar,796,53,01-01-2024,3,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1,1
685,609,846,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.295686417,Sep-Mar,236,389,15-02-2024,2,Vivaan,vivaan@example.com,"City, Historical",Male,1,2
685,609,846,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.295686417,Sep-Mar,678,974,20-03-2024,2,Vivaan,vivaan@example.com,"City, Historical",Male,1,2
686,290,678,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.934186546,Apr-Jun,543,706,20-03-2024,3,Meera,meera@example.com,"City, Historical",Female,2,2
687,391,324,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.937176477,Nov-Feb,29,38,15-02-2024,5,Rohan,rohan@example.com,"City, Historical",Male,1,1
688,555,556,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.042176517,Apr-Jun,98,387,15-02-2024,2,Aditya,aditya@example.com,"Beaches, Historical",Male,1,0
690,629,797,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.674024425,Sep-Mar,850,948,01-01-2024,2,Tanvi,tanvi@example.com,"Nature, Adventure",Female,1,0
690,629,797,4,A historical wonder,Kerala Backwaters,Kerala,Nature,7.674024425,Sep-Mar,953,546,15-02-2024,4,Tanvi,tanvi@example.com,"Nature, Adventure",Female,1,0
691,851,520,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.335441126,Nov-Feb,675,389,20-03-2024,4,Isha,isha@example.com,"Beaches, Historical",Female,2,0
692,391,671,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.937176477,Nov-Feb,99,94,20-03-2024,2,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,2
694,475,696,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.439314464,Apr-Jun,357,307,20-03-2024,3,Hitesh,hitesh@example.com,"City, Historical",Male,1,1
696,455,916,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,7.889359194,Apr-Jun,165,753,20-03-2024,1,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
696,455,916,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,7.889359194,Apr-Jun,642,627,20-03-2024,1,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
698,954,855,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.192148288,Sep-Mar,92,371,15-02-2024,5,Pooja,pooja@example.com,"City, Historical",Female,1,1
698,954,855,1,Loved the beaches!,Kerala Backwaters,Kerala,Nature,9.192148288,Sep-Mar,611,20,15-02-2024,1,Pooja,pooja@example.com,"City, Historical",Female,1,1
699,169,163,1,A historical wonder,Kerala Backwaters,Kerala,Nature,7.686748943,Sep-Mar,436,58,01-01-2024,4,Diya,diya@example.com,"Beaches, Historical",Female,2,2
700,333,160,1,Incredible monument!,Jaipur City,Rajasthan,City,7.632343967,Oct-Mar,116,96,15-02-2024,1,Aanya,aanya@example.com,"Beaches, Historical",Female,2,2
701,61,184,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.255411352,Nov-Feb,2,532,15-02-2024,5,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
701,61,184,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.255411352,Nov-Feb,528,394,20-03-2024,3,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
701,61,184,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.255411352,Nov-Feb,676,878,01-01-2024,3,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
701,61,184,4,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,9.255411352,Nov-Feb,693,485,20-03-2024,1,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1,2
703,386,594,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.463332001,Nov-Feb,89,340,15-02-2024,3,Tanvi,tanvi@example.com,"City, Historical",Female,1,0
703,386,594,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.463332001,Nov-Feb,241,277,01-01-2024,1,Tanvi,tanvi@example.com,"City, Historical",Female,1,0
703,386,594,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,9.463332001,Nov-Feb,403,285,01-01-2024,1,Tanvi,tanvi@example.com,"City, Historical",Female,1,0
705,810,359,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.161053311,Apr-Jun,238,864,01-01-2024,4,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
705,810,359,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.161053311,Apr-Jun,254,678,15-02-2024,2,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
705,810,359,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.161053311,Apr-Jun,450,353,20-03-2024,4,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2,1
706,890,454,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,7.743039575,Apr-Jun,375,676,20-03-2024,2,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
706,890,454,5,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,7.743039575,Apr-Jun,865,457,01-01-2024,2,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
707,940,635,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,7.73770749,Apr-Jun,537,803,20-03-2024,4,Arjun,arjun@example.com,"Nature, Adventure",Male,1,0
708,942,265,3,A historical wonder,Goa Beaches,Goa,Beach,8.702652456,Nov-Mar,775,731,01-01-2024,1,Dhruv,dhruv@example.com,"Beaches, Historical",Male,1,0
709,64,779,2,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.995381522,Sep-Mar,441,799,20-03-2024,1,Diya,diya@example.com,"Nature, Adventure",Female,2,1
710,211,351,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.188261258,Nov-Feb,198,636,20-03-2024,1,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
710,211,351,1,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.188261258,Nov-Feb,936,866,20-03-2024,1,Vivaan,vivaan@example.com,"City, Historical",Male,2,2
711,343,469,4,A historical wonder,Jaipur City,Rajasthan,City,7.873481446,Oct-Mar,13,715,01-01-2024,3,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2,0
712,595,377,2,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.446618128,Apr-Jun,939,835,20-03-2024,2,Isha,isha@example.com,"Nature, Adventure",Female,2,0
713,921,61,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.685684923,Nov-Feb,67,339,01-01-2024,5,Dhruv,dhruv@example.com,"Beaches, Historical",Male,2,2
714,929,843,2,A historical wonder,Kerala Backwaters,Kerala,Nature,8.663189053,Sep-Mar,987,886,20-03-2024,1,Dhruv,dhruv@example.com,"City, Historical",Male,2,0
715,334,168,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.71066537,Sep-Mar,447,932,20-03-2024,2,Riya,riya@example.com,"City, Historical",Female,1,2
715,334,168,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.71066537,Sep-Mar,660,331,20-03-2024,5,Riya,riya@example.com,"City, Historical",Female,1,2
715,334,168,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.71066537,Sep-Mar,766,301,01-01-2024,2,Riya,riya@example.com,"City, Historical",Female,1,2
716,274,745,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.777024607,Sep-Mar,214,386,01-01-2024,3,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
716,274,745,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.777024607,Sep-Mar,666,171,20-03-2024,4,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
716,274,745,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,7.777024607,Sep-Mar,935,114,15-02-2024,2,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1,2
717,500,934,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.940107798,Apr-Jun,101,51,15-02-2024,2,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2,2
